𥋣	bumwc
𥋄	bumwf
𥈅	bumwl
𠖈	bumy
𦙏	bun
𥅺	bunau
𥆌	bunbg
𥈉	bunbk
𥆌	bunbq
𥋂	bunce
𦜆	bune
𥅘	bunf
𥄨	bung
𥄫	bunhe
𥊦	bunhs
𥇌	bunhx
𥄛	bunin
𧠐	bunin
𥃴	bunj
𥋧	bunkf
𥆑	bunkg
𥆊	bunkm
𥅀	bunlo
𥊥	bunlx
𥈑	bunmk
𥉧	bunmm
𣣳	buno
𥇎	bunof
𥋮	bunor
𥃥	buns
𥈲	bunsp
𥈱	bunst
𥋥	bunui
𥌧	bunwa
𥌔	bunwc
𩶔	bunwf
𥃱	buo
𥄋	buob
𦢿	buob
𦟹	buob
𥉑	buobg
𨿺	buog
𩀘	buog
𥅩	buoi
𦜥	buoi
𥍀	buoim
𥄯	buoin
𥆡	buoir
𥍘	buoiu
𥄭	buoj
𦉍	buoju
𥇭	buokr
𥉈	buolb
𥊕	buolb
𥉉	buold
𥈌	buolh
𥄍	buoll
𥆓	buoll
𥌉	buomb
𥌺	buomb
𥆂	buomg
𥄺	buomj
𥅔	buomj
𥄰	buomm
𥇥	buomo
𥆡	buomr
𥋎	buomu
𥇸	buomu
𥆉	buone
𥋍	buoog
𥉚	buooo
𥄒	buop
𥅂	buopd
𥅓	buopd
𢆡	buoq
𥋒	buora
𥅁	buos
𦢥	buos
𥌇	buotq
𥈯	buowg
𥋼	buoyb
𥇁	buoyg
𥃩	bup
𧢅	bup
𥈥	bupav
𥃸	bupd
𥌤	bupfe
𥇯	buphh
𥇰	buphp
𥉓	bupht
𥆲	buphu
𥆨	bupiv
𥅬	bupmi
𦢾	bupo
𥆯	buppg
𥇢	bupql
𥈝	bupqp
𥄹	bupru
𥅋	bupt
𥅦	buqd
