痌	kbmr	kb'mr
瓻	kbmvn
郗	kbnl
郁	kbnl
郩	kbnl
欷	kbno
瘵	kbof
瘿	kbov
痈	kbq	kb'q
癯	kbug
龓	kbybp
昚	kca
尞	kcaf
閷	kcano
眘	kcbu
殺	kchne
弒	kcipm
剎	kcln
瘹	kcpi
痥	kcru
瘅	kcwj
东	kd
杀	kd
閷	kdano
痳	kdd
疲	kdhe
殺	kdhne
夺	kdi
疛	kdi
弑	kdipm
弒	kdipm
疦	kdk
癩	kdlc
瘷	kdlk
剎	kdln
刹	kdln
瘌	kdln
瘶	kdlo
癞	kdlo
雑	kdog
敎	kdok
鸫	kdpym
友	ke
痧	kefh
瘙	keii
奫	kell
瘫	keog
灰	kf
疢	kf
夵	kf
痟	kfb
盔	kfbt
瘠	kfcb
瘘	kfdv
痰	kff
癆	kffs
鷯	kfhaf
悐	kfp
鹩	kfpym
圶	kg
痔	kgdi
奎	kgg
鵟	kghaf
痣	kgp
猖	khaa
猩	khahm
猸	khahu
癤	khal
狚	kham
猂	khamj
猑	khapp
猲	khapv
狠	khav
獌	khawe
猽	khbac
猾	khbbb
猧	khbbr	khbb'r
狙	khbm
猨	khbme
狪	khbmr	khb'mr
痸	khbn
狈	khbo
猺	khbou
猙	khbsd
狦	khbtt
狽	khbuc
玃	khbue
狇	khd
猹	khdam
癪	khdc
痵	khdd
犲	khdh
狓	khdhe
獺	khdlc
獭	khdlo
痢	khdn
痜	khdn
猍	khdoo
痿	khdv
猀	khefh
