軍	bjwj
冈	bk	b'k
罓	bk
膫	bkcf
谿	bkcor
胨	bkd
脎	bkd
然	bkf
脄	bkf
鷄	bkhaf
鶪	bkhaf
肱	bki
肽	bki
网	bkk	b'kk
脪	bkkb
刚	bkln
腌	bklu
羀	bkmlw
胯	bkms
胰	bkn
肍	bkn
肒	bkni
郹	bknl
雞	bkog
脥	bkoo
军	bkq
肋	bks
胁	bksc
脇	bkss
肿	bl
胦	blbk
胇	blln
膢	bllv
円	blm	b'lm
膭	blmc
朓	blmo
脁	blmo
腓	blmy
刖	bln
胂	blwl
腗	blwl
胏	blxh
且	bm
肛	bm
囗	bm	w
臑	bmbb
臛	bmbg
腝	bmbk
胹	bmbl	bmb'l
膤	bmbm
膤	bmbs
脜	bmbu
肧	bmf
胓	bmfj
胚	bmfm
脴	bmfr
鴡	bmhaf
县	bmi
胵	bmig
肝	bmj
爰	bmke
助	bmks
脼	bmlb
冎	bmlb
删	bmln
刞	bmln
冄	bmm
冃	bmm	b'mm
具	bmmc
冡	bmmo
肟	bmms
朊	bmmu
脤	bmmv
胢	bmnr
雎	bmog
同	bmr	b'mr
膈	bmrb
脰	bmrt
腷	bmrw
冨	bmrw
豚	bmso
冢	bmso
冦	bmue
冠	bmui
脛	bmvm
膘	bmwf
腼	bmwl	bmw'l
腰	bmwv
肊	bn
冤	bnai
脃	bnau
脕	bnau
冎	bnb
膽	bncr
孚	bnd
腬	bnhd
膙	bnii
脡	bnkg
脠	bnkm
腱	bnkq
