𥊯	buqhf
𥉜	buqkd
𥅿	buqki
𥊎	buqkx
𥉭	buqlr
𥄑	buqo
𥋋	buqoa
𥌦	buqoj
𥆭	buqqo
𥅅	buqu
𥆫	burd
𥆻	burhr
𥍃	burig
𥊬	burji
𥅑	burlr
𥆰	burmu
𥆰	burmv
𥆽	buron
𧠮	burr
𥍓	burrk
𥉝	burrm
𥈭	burrs
𥇂	bursn
𥋝	burxu
𥈔	busav
𥉸	buseg
𩖇	bushc
𥆾	busip
𥌈	busit
𥍉	busjj
𥆍	busju
𥇗	buslw
𥅣	busm
𥇳	busmb
𥆷	busme
𥋀	busme
𥉾	busmh
𥋉	busmj
𥄿	busmm
𥄶	busmr
𥌈	busmt
𥉗	busmu
𥇔	busmv
𥉊	busqf
𥋑	busrj
𥄷	buss
𥉲	bustv
𥇵	busug
𥇤	busuq
𥇣	busuu
𥍖	buswu
𥃲	but
𧠋	but
𧠌	but
𧡝	butbc
𥍜	butbe
𥋌	butbk
𠖨	butbo
𥋙	butcd
𥈻	butcg
𥈩	butcu
𥋷	buter
𥋟	butgi
𥈢	butgk
𥊳	butgr
𥇉	butgu
𥋾	buthg
𧢤	buthk
𥍂	butlf
𥈣	butma
𥉌	butor
𥌘	butou
𥆈	butp
𥇉	butqu
𥍍	butst
𥉇	buttb
𥊳	buttr
𥈞	butub
𥉮	butub
𥍐	butvd
𥍈	butwb
𥊭	butwi
𥌋	butwn
𥌯	butwn
𥍇	butwp
𥉂	butyu
𥉂	butyv
𥇀	butyv
𠕐	buu
𥃤	buu
𧢠	buugk
𥋔	buugk
𥋳	buuhi
𥊠	buujf
𦞺	buuk
𥅢	buuke
𦠠	buul
𥊅	buumg
𥉍	buumi
𥇷	buumr
