𩮼	shnhs
𩭥	shnhx
𩬽	shnid
𩯚	shnlb
𩯕	shnmu
𩫶	shnn
𠟹	shnnc
𩯌	shnoe
𩬣	shnom
𩯇	shnot
𩰃	shnri
𠝽	shnua
𩯯	shnuu
𩬀	shob
𩬳	shobo
𡲰	shod
𩬙	shodi
𠥌	shoe
𡲲	shoe
𡳌	shoe
𡳐	shoe
𡲁	shoe
𩬘	shof
𩬯	shof
𩬖	shohh
𩬔	shoii
𩰁	shoim
𩰈	shoiu
𡱱	shok
𡲁	shok
𥎫	shok
𩬓	sholb
𡳸	shom
𩬡	shom
𩬔	shomi
𩯸	shomm
𩭮	shomp
𩮩	shomr
𩭆	shomr
𩮍	shomv
𠚮	shon
𡱣	shon
𡲕	shop
𡲛	shoq
𡱺	shor
𩭼	shord
𩬟	shos
𩮕	shose
𡱹	shou
𡲏	shou
𡲾	shov
𡲟	shoy
𩯵	shoyp
𢖫	shp
𩫷	shp
𩬺	shpa
𠝗	shpam
𩭳	shphp
𩮀	shpkp
𩬈	shpp
𡳅	shpu
𩭱	shpua
𩮁	shqhk
𡱫	shqi
𩯥	shqkf
𩯲	shqkp
𩮱	shqkx
𠜭	shqlu
𠤵	shqm
𩯳	shqoc
𩯒	shqoo
𩮯	shqsk
𥁏	shrbt
𩬫	shrc
𩭚	shrd
𩰆	shrjj
𠯉	shrm
𩭜	shrno
𡀪	shrqy
𩯟	shrrd
𠚪	shsh
𦏲	shshh
𩮾	shske
𩬜	shskn
𠭙	shsme
𩬹	shsmg
𩭅	shsmm
𩭨	shsmv
𩭊	shssr
𩫻	shsu
𩭪	shsuu
𩭡	shta
𩯝	shtav
𩯏	shtco
𩮈	shtcw
𩰅	shtis
𩮽	shtlo
𩬚	shtm
𩯐	shtpa
𩯍	shtse
