蓺	tggi
蕘	tggu
鸛	tghaf
羲	tghds
飌	tghni	tghn'i
義	tghqi
羌	tghu
爇	tgif
藝	tgii
羡	tgimo
羕	tgine
蓋	tgit
蕔	tgje
蓻	tgji
美	tgk
勸	tgks
羛	tglln
顴	tgmbc
颧	tgmbo
薵	tgni
酄	tgnl
歡	tgno
羑	tgno
莰	tgno
羐	tgno
臡	tgobo	tgob'o
薔	tgow
恙	tgp
戁	tgp
荺	tgpm
鹳	tgpym
薹	tgrg
蔜	tgsk
薣	tgte
善	tgtr
姜	tgv
藚	tgwc
蘾	tgyv
苩	tha
藠	thaa
葲	thae
蔦	thaf
蘤	thaf
葟	thag
菂	thai
莵	thai
葩	thau
虋	thbh
薁	thbk
首	thbu
藰	thcn
萫	thda
藊	thdb
蕱	thdb
薐	thde
萩	thdf
蘓	thdf
蕛	thdh
菞	thdh
萟	thdi
萪	thdj
薭	thdj
萟	thdk
蒩	thdm
莉	thdn
萂	thdr
莠	thds
蘒	thdu
萎	thdv
藒	thdv
蕃	thdw
莑	thej
茖	ther
苳	they
苸	thfd
蘍	thfs
薰	thgf
薫	thgf
鶜	thhaf
蕦	thhc
蔾	thhd
藜	thhe
茆	thhl
蒥	thhw
芊	thj
茱	thjd
葮	thje
董	thjg
菙	thjm
芺	thk
蕎	thkb
荞	thkl
菾	thkp
萭	thlb
蘌	thlf
蘬	thmb
芹	thml
茩	thmr
芁	thn
蘈	thnc
